16/01/2014 0:00,2405,17.5000662
16/01/2014 0:00,2406,11
16/01/2014 0:00,2407,11
16/01/2014 0:00,2408,2.825226
16/01/2014 0:00,2410,25.0002
16/01/2014 0:00,2412,3.3
16/01/2014 0:00,2413,6.3
16/01/2014 0:00,2414,1.531293
16/01/2014 0:00,2492,45
16/01/2014 0:00,2493,45
16/01/2014 0:00,2494,43
16/01/2014 0:00,2495,43
16/01/2014 0:00,2504,2.99988
16/01/2014 0:00,2506,3.996
16/01/2014 0:00,2507,1.000008
16/01/2014 0:00,2513,1
16/01/2014 0:00,2520,1.000032
16/01/2014 0:00,2624,1.878435328
16/01/2014 0:00,2626,7.0336
16/01/2014 0:00,2632,2
16/01/2014 0:00,2634,2
16/01/2014 0:00,2635,4.788992
16/01/2014 0:00,2636,1.065666
16/01/2014 0:00,2637,0.028845885
16/01/2014 0:00,2638,3
16/01/2014 0:00,2640,27.9888
16/01/2014 0:00,2642,27.9888
16/01/2014 0:00,2643,8
16/01/2014 0:00,2644,17
16/01/2014 0:00,2753,42
16/01/2014 0:00,2755,41.998176
17/01/2014 0:00,10,24
17/01/2014 0:00,11,74.010432
17/01/2014 0:00,12,495.9985704
17/01/2014 0:00,13,0.139536
17/01/2014 0:00,14,2.874997584
17/01/2014 0:00,15,36.81052353
17/01/2014 0:00,16,91.48939209
17/01/2014 0:00,17,16.63279242
17/01/2014 0:00,18,84.78860858
17/01/2014 0:00,19,43.60673079
17/01/2014 0:00,22,2.999988
17/01/2014 0:00,24,0.5142528
17/01/2014 0:00,31,40
17/01/2014 0:00,88,541.0213819
17/01/2014 0:00,91,72.00576
17/01/2014 0:00,111,71.995392
17/01/2014 0:00,197,45
17/01/2014 0:00,198,27
17/01/2014 0:00,211,52
17/01/2014 0:00,214,101
17/01/2014 0:00,220,540
17/01/2014 0:00,225,58
17/01/2014 0:00,227,14.9985
17/01/2014 0:00,235,569
17/01/2014 0:00,240,58
17/01/2014 0:00,242,72
17/01/2014 0:00,246,8.9964
17/01/2014 0:00,252,104
17/01/2014 0:00,256,2
17/01/2014 0:00,303,0.0375
17/01/2014 0:00,398,0.052031288
17/01/2014 0:00,478,669
17/01/2014 0:00,515,30
17/01/2014 0:00,519,3.043728
17/01/2014 0:00,522,23.999616
17/01/2014 0:00,523,23.999616
17/01/2014 0:00,526,5.29105
17/01/2014 0:00,529,90.00000072
17/01/2014 0:00,530,95.00001773
17/01/2014 0:00,531,1.53125
17/01/2014 0:00,534,47.9999124
17/01/2014 0:00,536,0.26
17/01/2014 0:00,540,0.275802
17/01/2014 0:00,545,49.50545811
17/01/2014 0:00,546,11.07925123
17/01/2014 0:00,555,4.0008
17/01/2014 0:00,562,1.98567
17/01/2014 0:00,565,44.9568
17/01/2014 0:00,566,0.730693652
17/01/2014 0:00,568,0.038732
17/01/2014 0:00,572,2.711268
17/01/2014 0:00,573,22.99908
17/01/2014 0:00,577,5.89451805
17/01/2014 0:00,579,30
17/01/2014 0:00,588,0.059459084
17/01/2014 0:00,589,51.96312044
17/01/2014 0:00,591,13.000104
17/01/2014 0:00,607,0.5197644
17/01/2014 0:00,609,6.217339694
17/01/2014 0:00,610,0.225
17/01/2014 0:00,612,1.450248
17/01/2014 0:00,617,4.3333794
17/01/2014 0:00,621,0.041025605
17/01/2014 0:00,623,16.0000512
17/01/2014 0:00,624,6.000588
17/01/2014 0:00,625,0.1098
17/01/2014 0:00,627,0.9721864
17/01/2014 0:00,629,4.3482
17/01/2014 0:00,633,230.207872
